小龙闯非洲,3946000,1925000,未知,2016启程非洲工作2021开始非洲创业这里没有段子与恶搞日常生活与创业过程商务合作＋V：X150135X
张 浩在非洲,35429000,2300000,未知,5年前独自一人闯荡非洲粉丝破300万就直播心存善念，品行端正，懂感恩，将会处处遇贵人。想招一名摄影剪辑高手咨询合作请私信
非洲十年,61679000,5393000,未知,投身非洲，碰撞另一个世界在这里，你可以成为任何你想成为的人YOU CALL IT AFRICA, WE CALL IT HOME深入了解非洲请JoinAfricaS
非洲hello先生,17933000,1119000,未知,你我遇见，不仅仅是偶然。感谢一路有你，感谢一路陪伴。100万粉丝直播。
非洲小野人,3688000,1010000,未知,该用户在等待你的关注著名电视剧 电影 观众在知名平台 搜狐 腾讯 爱奇艺 优酷等都充过会员旅游关注：小野人的朋友圈：非洲野人宝宝
小克在非洲,43789000,1443000,未知,每一次善行都不会被遗忘，每一次善心都不该被辜负：tong070428
非洲时光,10147000,725000,未知,xiyang9092感谢你的关注
走进东非,40552000,2144000,未知,大家好，我是鹏飞常驻非洲近10年，以前做英语翻译；经过长期探索，下定决心专注做水晶珠宝；创立鹏飞珠宝，又设立非洲办事处随着品类增多，业务也分为成品和原矿；水晶矿石和矿物标本，水晶洞球等在小号@鹏飞矿晶；高货精品在小号@鹏飞珠宝高货；日常随拍，生活记录分享在@我是鹏飞公司总部在江苏，卢旺达，纳米比亚为办事处；直播已加入抖音东海直播基地，全部保真；下单会从江苏东海发货，保证一物一证
非洲小老弟,6300000,565000,未知,感谢你的关注xiyang9092
非洲小五,5405000,1521000,未知,泉城济南诞生，青岛成熟长大。非洲创业三年，主营海外特产。爱好旅游探险，记录美好生活。努力大于理想，我一直在路上！
小鹿的非洲生活,19480000,2004000,未知,生活靠演技，不喜勿喷，感谢大家那么优秀还关注我。
非洲卢旺达,12209000,465000,未知,记录非洲
非洲酋长,1379000,152000,未知,huzige2234祝福
小二带你闯非洲,2275000,166000,未知,wzrysq55录制视频+
《非洲》！,1068000,116000,未知,喀麦隆的生活真潇洒!
楠哥闯非洲(luca),24406000,1435000,未知,举牌特产 楠哥本人号heihanhan2商务合作：banannan2
素素在非洲,13609000,1065000,未知,生活对于我来说不是索取，而是奋斗若恰好到了这里，不妨留个关注。
非洲飞哥（正能量）,428000,775000,未知,闯非洲第八年，我们一起走进非洲
闯非洲小胖子,1,5353000,未知,在非洲莫桑比克工作（回国休假中）更新库存商务合作：17367083905 个人专用：DCS761392585(互相交流V）个人专用2:DCC761392585（互相交流V）
非洲飞哥,3240000,320000,未知,终于等到你
非洲岁月【涛锦阁创意视频】,1605000,161000,未知,此用户没有填写简介
大表哥在非洲,25343000,1009000,未知,不忘初心
Mr姜.在非洲,1813000,380000,未知,环球旅行几十个国家，目前在埃塞俄比亚
董哥在非洲,7143000,1804000,未知,若想人前显贵，必须背后受罪。不要在奋斗的时候选择了安逸！
