越南木兰,6122000,932000,未知,相见不易 感谢陪伴
夏天在越南,7531000,1055000,未知,长驻越南胡志明市每天更新越南风土人情旅游商业合作。私聊
响哥与小花（中越夫妻）,15351000,1483000,未知,感谢抖音平台 纪录分享越南真实的创业生活方式我在越南设立工业机械设备公司 饭店等生意现在定居越南已经结婚.老婆越南人.只有这一个抖音号.请大家注意以防骗子冒充感恩大家的关注
越南阮芳草,470000,113000,未知,来自中越边境芒街女孩有幸学习了一段时间中文 希望能够继续学习中国文化结交中国朋友 感谢抖音 感谢关注 感谢支持 随缘直播 尬聊
越南依依,644000,228000,未知,求抖音爸爸开通直播！
越南女孩,616000,376000,未知,大家好我们都是越南女孩 感谢大家支持！V:xulg333
安徽小伙在越南,6658000,886000,未知,主播来自安徽宿州，萧县！离异！来越南旅游认识越南老婆！她是一个高材生！会四国语言！她不介意我的过去！和我在一起两年了！每天更新和越南老婆生活，带你们了解越南风土民情
越南桃姑娘,4821000,654000,未知,（西瓜同名）大家喜欢观看我的视频可以去关注一下！那边第一时间更新本人唯一帐号，感谢大家关注
越南女孩,689000,116000,未知,hoanhoan
越南阿璇（寻找自己）,1448000,127000,未知,越南农村女孩：(dịch tài liệu , văn bản , tên.. vv dạy tiếng trung/ việt , phiên dịch khẩu ngữ hiện trường 翻译文件资料、中文-》越文，越文-〉中文 、教越南语+中文 ， 现场口语翻译..Zalo 0358626703 / yuenankafei0811 (请备注来意）-在云南学习汉语4年-越南生活视频-越南语口语视频-希望能交更多中国朋友
越南老师,430000,121000,未知,越南人，毕业于中国大学，硕士学位在线教学越南语，出视频课程微 oanh18992
越南花花,82000,109000,未知,大家好我是花花会说一点点中文非常高兴来到抖音喜欢的可以点击关注！
阿甘越南,1529000,375000,未知,心怀光明，一直向上！感谢您的陪伴！
越南视角,2287000,198000,未知,分享最真实的现代越南，社会百态，生活趣事，风土人情，新闻资讯，优秀音乐等正能量视频(不接受私信不回复私信)这里没有爱情，太多评论不能及时一一回复，请谅解，谢谢大家！
越南紫霞夫妇,1744000,436000,未知,越南媳妇嫁给湖南小伙有个可爱的混血女儿分享一家三口和中国公婆的日常这里只分享长视频，大号在关注里每日更新～感谢喜欢
越南接头人,4787000,409000,未知,四川人已定居越南首都河内2022从新出发走遍越南从事tiktok自媒体•VH11C88（越南百事通）
越南小天,2405000,573000,未知,我来自越南我叫小天，目前在中国，我是一个可爱的外国女孩……灯牌七级加V。每天早上6:30开播下午5:00
越南素素,272000,107000,未知,越南小主播刚报告，我叫素素喜欢的可以点击关注。感谢抖音平台！感谢家人们的关注
越南春宝,2056000,553000,未知,西瓜同名大家好，我是来自越南的友人，希望传播中越友好交流，我会一点汉语和英语，分享真实的越南生活文化给大家，感谢关注支持。
越南妹海燕,651000,172000,未知,感谢抖音平台谢谢大家的支持广交各界朋友目前在河内上大学带你了解越南日常
越南格格,1003000,507000,未知,小胖与小爱每天为您带来快乐热爱生活喜欢我们的点个关注感谢抖音正能量平台
